,id_start,id_end,distance,moto,car,rv,bus,truck
55,1001402,1001424,163.5,130.8,196.2,245.25,359.70000000000005,588.6
56,1001402,1001426,182.1,145.68,218.51999999999998,273.15,400.62,655.56
57,1001402,1001428,197.9,158.32000000000002,237.48,296.85,435.38000000000005,712.44
58,1001402,1001430,206.5,165.20000000000002,247.79999999999998,309.75,454.3,743.4
59,1001402,1001432,215.5,172.4,258.59999999999997,323.25,474.1,775.8000000000001
60,1001402,1001434,223.4,178.72000000000003,268.08,335.1,491.4800000000001,804.24
61,1001402,1001436,227.4,181.92000000000002,272.88,341.1,500.28000000000003,818.64
62,1001402,1001436,227.4,181.92000000000002,272.88,341.1,500.28000000000003,818.64
63,1001402,1001438,236.4,189.12,283.68,354.6,520.08,851.0400000000001
64,1001402,1001438,236.4,189.12,283.68,354.6,520.08,851.0400000000001
65,1001402,1001440,246.4,197.12,295.68,369.6,542.08,887.0400000000001
66,1001402,1001442,250.3,200.24,300.36,375.45000000000005,550.6600000000001,901.08
67,1001402,1001488,254.8,203.84000000000003,305.76,382.20000000000005,560.5600000000001,917.2800000000001
68,1001402,1004356,258.8,207.04000000000002,310.56,388.20000000000005,569.3600000000001,931.6800000000001
69,1001402,1004354,260.8,208.64000000000001,312.96,391.20000000000005,573.7600000000001,938.8800000000001
70,1001402,1004355,262.8,210.24,315.36,394.20000000000005,578.1600000000001,946.08
71,1001402,1001444,263.5,210.8,316.2,395.25,579.7,948.6
72,1001402,1001446,270.1,216.08000000000004,324.12,405.15000000000003,594.2200000000001,972.3600000000001
73,1001402,1001448,279.70000000000005,223.76000000000005,335.64000000000004,419.55000000000007,615.3400000000001,1006.9200000000002
74,1001402,1001450,295.40000000000003,236.32000000000005,354.48,443.1,649.8800000000001,1063.44
75,1001402,1001452,305.3,244.24,366.36,457.95000000000005,671.6600000000001,1099.0800000000002
76,1001402,1001454,316.6,253.28000000000003,379.92,474.90000000000003,696.5200000000001,1139.7600000000002
77,1001402,1001456,330.20000000000005,264.16,396.24000000000007,495.30000000000007,726.4400000000002,1188.7200000000003
78,1001402,1001458,339.1,271.28000000000003,406.92,508.65000000000003,746.0200000000001,1220.7600000000002
79,1001402,1001460,344.20000000000005,275.36000000000007,413.04,516.3000000000001,757.2400000000001,1239.1200000000001
80,1001402,1001460,344.20000000000005,275.36000000000007,413.04,516.3000000000001,757.2400000000001,1239.1200000000001
81,1001402,1001461,357.00000000000006,285.6000000000001,428.40000000000003,535.5000000000001,785.4000000000002,1285.2000000000003
82,1001402,1001462,362.1000000000001,289.68000000000006,434.5200000000001,543.1500000000001,796.6200000000002,1303.5600000000004
83,1001402,1001464,388.80000000000007,311.0400000000001,466.56000000000006,583.2,855.3600000000002,1399.6800000000003
84,1001402,1001466,397.30000000000007,317.8400000000001,476.76000000000005,595.95,874.0600000000002,1430.2800000000002
85,1001402,1001468,408.00000000000006,326.4000000000001,489.6,612.0000000000001,897.6000000000003,1468.8000000000002
86,1001402,1001470,418.6000000000001,334.8800000000001,502.32000000000005,627.9000000000001,920.9200000000003,1506.9600000000003
87,1001402,1001437,0.0,0.0,0.0,0.0,0.0,0.0
88,1001404,1001400,29.9,23.92,35.879999999999995,44.849999999999994,65.78,107.64
89,1001404,1001402,20.2,16.16,24.24,30.299999999999997,44.440000000000005,72.72
90,1001404,1001406,16.0,12.8,19.2,24.0,35.2,57.6
91,1001404,1001408,37.7,30.160000000000004,45.24,56.550000000000004,82.94000000000001,135.72000000000003
92,1001404,1001410,48.800000000000004,39.040000000000006,58.56,73.2,107.36000000000001,175.68
93,1001404,1001412,64.4,51.52000000000001,77.28,96.60000000000001,141.68000000000004,231.84000000000003
94,1001404,1001414,82.60000000000001,66.08000000000001,99.12,123.9,181.72000000000003,297.36
95,1001404,1001416,95.80000000000001,76.64000000000001,114.96000000000001,143.70000000000002,210.76000000000005,344.88000000000005
96,1001404,1001418,109.4,87.52000000000001,131.28,164.10000000000002,240.68000000000004,393.84000000000003
97,1001404,1001420,122.30000000000001,97.84000000000002,146.76000000000002,183.45000000000002,269.06000000000006,440.28000000000003
98,1001404,1001422,131.9,105.52000000000001,158.28,197.85000000000002,290.18000000000006,474.84000000000003
99,1001404,1001424,143.3,114.64000000000001,171.96,214.95000000000002,315.26000000000005,515.8800000000001
100,1001404,1001426,161.9,129.52,194.28,242.85000000000002,356.18000000000006,582.84
101,1001404,1001428,177.70000000000002,142.16000000000003,213.24,266.55,390.94000000000005,639.72
102,1001404,1001430,186.3,149.04000000000002,223.56,279.45000000000005,409.86000000000007,670.6800000000001
103,1001404,1001432,195.3,156.24,234.36,292.95000000000005,429.6600000000001,703.08
104,1001404,1001434,203.20000000000002,162.56000000000003,243.84,304.8,447.0400000000001,731.5200000000001
105,1001404,1001436,207.20000000000002,165.76000000000002,248.64000000000001,310.8,455.8400000000001,745.9200000000001
106,1001404,1001436,207.20000000000002,165.76000000000002,248.64000000000001,310.8,455.8400000000001,745.9200000000001
107,1001404,1001438,216.20000000000002,172.96000000000004,259.44,324.3,475.6400000000001,778.32
108,1001404,1001438,216.20000000000002,172.96000000000004,259.44,324.3,475.6400000000001,778.32
109,1001404,1001440,226.20000000000002,180.96000000000004,271.44,339.3,497.6400000000001,814.32
110,1001404,1001442,230.10000000000002,184.08000000000004,276.12,345.15000000000003,506.2200000000001,828.3600000000001
111,1001404,1001488,234.60000000000002,187.68000000000004,281.52000000000004,351.90000000000003,516.1200000000001,844.5600000000001
112,1001404,1004356,238.60000000000002,190.88000000000002,286.32,357.90000000000003,524.9200000000001,858.9600000000002
113,1001404,1004354,240.60000000000002,192.48000000000002,288.72,360.90000000000003,529.32,866.1600000000001
114,1001404,1004355,242.60000000000002,194.08000000000004,291.12,363.90000000000003,533.7200000000001,873.3600000000001
115,1001404,1001444,243.3,194.64000000000001,291.96,364.95000000000005,535.2600000000001,875.8800000000001
116,1001404,1001446,249.9,199.92000000000002,299.88,374.85,549.7800000000001,899.64
117,1001404,1001448,259.5,207.60000000000002,311.4,389.25,570.9000000000001,934.2
118,1001404,1001450,275.2,220.16,330.23999999999995,412.79999999999995,605.44,990.72
119,1001404,1001452,285.09999999999997,228.07999999999998,342.11999999999995,427.65,627.22,1026.36
120,1001404,1001454,296.4,237.12,355.67999999999995,444.59999999999997,652.08,1067.04
121,1001404,1001456,310.0,248.0,372.0,465.0,682.0,1116.0
122,1001404,1001458,318.9,255.12,382.67999999999995,478.34999999999997,701.58,1148.04
123,1001404,1001460,324.0,259.2,388.8,486.0,712.8000000000001,1166.4
124,1001404,1001460,324.0,259.2,388.8,486.0,712.8000000000001,1166.4
125,1001404,1001461,336.8,269.44,404.16,505.20000000000005,740.96,1212.48
126,1001404,1001462,341.90000000000003,273.52000000000004,410.28000000000003,512.85,752.1800000000002,1230.8400000000001
127,1001404,1001464,368.6,294.88000000000005,442.32,552.9000000000001,810.9200000000001,1326.96
128,1001404,1001466,377.1,301.68,452.52000000000004,565.6500000000001,829.6200000000001,1357.5600000000002
129,1001404,1001468,387.8,310.24,465.36,581.7,853.1600000000001,1396.0800000000002
130,1001404,1001470,398.40000000000003,318.72,478.08000000000004,597.6,876.4800000000001,1434.2400000000002
131,1001404,1001437,0.0,0.0,0.0,0.0,0.0,0.0
132,1001406,1001400,45.9,36.72,55.08,68.85,100.98,165.24
133,1001406,1001402,36.2,28.960000000000004,43.440000000000005,54.300000000000004,79.64000000000001,130.32000000000002
134,1001406,1001404,16.0,12.8,19.2,24.0,35.2,57.6
135,1001406,1001408,21.7,17.36,26.04,32.55,47.74,78.12
136,1001406,1001410,32.8,26.24,39.35999999999999,49.199999999999996,72.16,118.08
137,1001406,1001412,48.4,38.72,58.08,72.6,106.48,174.24
138,1001406,1001414,66.6,53.28,79.91999999999999,99.89999999999999,146.52,239.76
139,1001406,1001416,79.8,63.84,95.75999999999999,119.69999999999999,175.56,287.28
140,1001406,1001418,93.39999999999999,74.72,112.07999999999998,140.1,205.48,336.23999999999995
141,1001406,1001420,106.3,85.04,127.55999999999999,159.45,233.86,382.68
142,1001406,1001422,115.89999999999999,92.72,139.07999999999998,173.85,254.98,417.23999999999995
143,1001406,1001424,127.3,101.84,152.76,190.95,280.06,458.28
144,1001406,1001426,145.9,116.72000000000001,175.08,218.85000000000002,320.98,525.24
145,1001406,1001428,161.70000000000002,129.36,194.04000000000002,242.55,355.74000000000007,582.1200000000001
146,1001406,1001430,170.3,136.24,204.36,255.45000000000002,374.6600000000001,613.08
147,1001406,1001432,179.3,143.44000000000003,215.16,268.95000000000005,394.46000000000004,645.48
148,1001406,1001434,187.20000000000002,149.76000000000002,224.64000000000001,280.8,411.8400000000001,673.9200000000001
149,1001406,1001436,191.20000000000002,152.96,229.44000000000003,286.8,420.64000000000004,688.32
150,1001406,1001436,191.20000000000002,152.96,229.44000000000003,286.8,420.64000000000004,688.32
151,1001406,1001438,200.20000000000002,160.16000000000003,240.24,300.3,440.44000000000005,720.72
152,1001406,1001438,200.20000000000002,160.16000000000003,240.24,300.3,440.44000000000005,720.72
153,1001406,1001440,210.20000000000002,168.16000000000003,252.24,315.3,462.44000000000005,756.72
154,1001406,1001442,214.10000000000002,171.28000000000003,256.92,321.15000000000003,471.0200000000001,770.7600000000001
155,1001406,1001488,218.60000000000002,174.88000000000002,262.32,327.90000000000003,480.9200000000001,786.9600000000002
156,1001406,1004356,222.60000000000002,178.08000000000004,267.12,333.90000000000003,489.7200000000001,801.3600000000001
157,1001406,1004354,224.60000000000002,179.68000000000004,269.52000000000004,336.90000000000003,494.1200000000001,808.5600000000001
158,1001406,1004355,226.60000000000002,181.28000000000003,271.92,339.90000000000003,498.5200000000001,815.7600000000001
159,1001406,1001444,227.3,181.84000000000003,272.76,340.95000000000005,500.06000000000006,818.2800000000001
160,1001406,1001446,233.9,187.12,280.68,350.85,514.58,842.0400000000001
161,1001406,1001448,243.5,194.8,292.2,365.25,535.7,876.6
162,1001406,1001450,259.2,207.36,311.03999999999996,388.79999999999995,570.24,933.12
163,1001406,1001452,269.09999999999997,215.27999999999997,322.91999999999996,403.65,592.02,968.7599999999999
164,1001406,1001454,280.4,224.32,336.47999999999996,420.59999999999997,616.88,1009.4399999999999
165,1001406,1001456,294.0,235.20000000000002,352.8,441.0,646.8000000000001,1058.4
166,1001406,1001458,302.9,242.32,363.47999999999996,454.34999999999997,666.38,1090.44
167,1001406,1001460,308.0,246.4,369.59999999999997,462.0,677.6,1108.8
168,1001406,1001460,308.0,246.4,369.59999999999997,462.0,677.6,1108.8
169,1001406,1001461,320.8,256.64000000000004,384.96,481.20000000000005,705.7600000000001,1154.88
170,1001406,1001462,325.90000000000003,260.72,391.08000000000004,488.85,716.9800000000001,1173.2400000000002
171,1001406,1001464,352.6,282.08000000000004,423.12,528.9000000000001,775.7200000000001,1269.3600000000001
172,1001406,1001466,361.1,288.88000000000005,433.32,541.6500000000001,794.4200000000001,1299.96
173,1001406,1001468,371.8,297.44,446.16,557.7,817.96,1338.48
174,1001406,1001470,382.40000000000003,305.92,458.88000000000005,573.6,841.2800000000001,1376.64
175,1001406,1001437,0.0,0.0,0.0,0.0,0.0,0.0
176,1001408,1001400,67.6,54.08,81.11999999999999,101.39999999999999,148.72,243.35999999999999
177,1001408,1001402,57.900000000000006,46.32000000000001,69.48,86.85000000000001,127.38000000000002,208.44000000000003
178,1001408,1001404,37.7,30.160000000000004,45.24,56.550000000000004,82.94000000000001,135.72000000000003
179,1001408,1001406,21.7,17.36,26.04,32.55,47.74,78.12
180,1001408,1001410,11.1,8.88,13.319999999999999,16.65,24.42,39.96
181,1001408,1001412,26.7,21.36,32.04,40.05,58.74,96.12
182,1001408,1001414,44.9,35.92,53.879999999999995,67.35,98.78,161.64
183,1001408,1001416,58.099999999999994,46.48,69.71999999999998,87.14999999999999,127.82,209.16
184,1001408,1001418,71.69999999999999,57.35999999999999,86.03999999999998,107.54999999999998,157.73999999999998,258.11999999999995
185,1001408,1001420,84.6,67.67999999999999,101.52,126.89999999999999,186.12,304.56
186,1001408,1001422,94.19999999999999,75.36,113.03999999999998,141.29999999999998,207.23999999999998,339.11999999999995
187,1001408,1001424,105.6,84.48,126.71999999999998,158.39999999999998,232.32,380.15999999999997
188,1001408,1001426,124.19999999999999,99.36,149.04,186.29999999999998,273.24,447.11999999999995
189,1001408,1001428,140.0,112.0,168.0,210.0,308.0,504.0
190,1001408,1001430,148.6,118.88,178.32,222.89999999999998,326.92,534.96
191,1001408,1001432,157.6,126.08,189.11999999999998,236.39999999999998,346.72,567.36
192,1001408,1001434,165.5,132.4,198.6,248.25,364.1,595.8000000000001
193,1001408,1001436,169.5,135.6,203.4,254.25,372.90000000000003,610.2
194,1001408,1001436,169.5,135.6,203.4,254.25,372.90000000000003,610.2
195,1001408,1001438,178.5,142.8,214.2,267.75,392.70000000000005,642.6
196,1001408,1001438,178.5,142.8,214.2,267.75,392.70000000000005,642.6
197,1001408,1001440,188.5,150.8,226.2,282.75,414.70000000000005,678.6
198,1001408,1001442,192.4,153.92000000000002,230.88,288.6,423.28000000000003,692.64
199,1001408,1001488,196.9,157.52,236.28,295.35,433.18000000000006,708.84
200,1001408,1004356,200.9,160.72000000000003,241.07999999999998,301.35,441.9800000000001,723.24
201,1001408,1004354,202.9,162.32000000000002,243.48,304.35,446.38000000000005,730.44
202,1001408,1004355,204.9,163.92000000000002,245.88,307.35,450.78000000000003,737.64
203,1001408,1001444,205.6,164.48000000000002,246.71999999999997,308.4,452.32000000000005,740.16
204,1001408,1001446,212.2,169.76,254.64,318.29999999999995,466.84000000000003,763.92
205,1001408,1001448,221.79999999999998,177.44,266.15999999999997,332.7,487.96,798.4799999999999
206,1001408,1001450,237.49999999999997,190.0,284.99999999999994,356.24999999999994,522.5,854.9999999999999
207,1001408,1001452,247.39999999999998,197.92,296.87999999999994,371.09999999999997,544.28,890.64
208,1001408,1001454,258.7,206.96,310.44,388.04999999999995,569.14,931.3199999999999
209,1001408,1001456,272.3,217.84000000000003,326.76,408.45000000000005,599.0600000000001,980.2800000000001
210,1001408,1001458,281.2,224.96,337.44,421.79999999999995,618.64,1012.3199999999999
211,1001408,1001460,286.3,229.04000000000002,343.56,429.45000000000005,629.8600000000001,1030.68
212,1001408,1001460,286.3,229.04000000000002,343.56,429.45000000000005,629.8600000000001,1030.68
213,1001408,1001461,299.1,239.28000000000003,358.92,448.65000000000003,658.0200000000001,1076.7600000000002
214,1001408,1001462,304.20000000000005,243.36000000000004,365.04,456.30000000000007,669.2400000000001,1095.1200000000001
215,1001408,1001464,330.90000000000003,264.72,397.08000000000004,496.35,727.9800000000001,1191.2400000000002
216,1001408,1001466,339.40000000000003,271.52000000000004,407.28000000000003,509.1,746.6800000000002,1221.8400000000001
217,1001408,1001468,350.1,280.08000000000004,420.12,525.1500000000001,770.2200000000001,1260.3600000000001
218,1001408,1001470,360.70000000000005,288.56000000000006,432.84000000000003,541.0500000000001,793.5400000000002,1298.5200000000002
219,1001408,1001437,0.0,0.0,0.0,0.0,0.0,0.0
220,1001410,1001400,78.69999999999999,62.959999999999994,94.43999999999998,118.04999999999998,173.14,283.32
221,1001410,1001402,69.0,55.2,82.8,103.5,151.8,248.4
222,1001410,1001404,48.800000000000004,39.040000000000006,58.56,73.2,107.36000000000001,175.68
223,1001410,1001406,32.8,26.24,39.35999999999999,49.199999999999996,72.16,118.08
224,1001410,1001408,11.1,8.88,13.319999999999999,16.65,24.42,39.96
225,1001410,1001412,15.6,12.48,18.72,23.4,34.32,56.16
226,1001410,1001414,33.8,27.04,40.559999999999995,50.699999999999996,74.36,121.67999999999999
227,1001410,1001416,47.0,37.6,56.4,70.5,103.4,169.20000000000002
228,1001410,1001418,60.6,48.480000000000004,72.72,90.9,133.32000000000002,218.16
229,1001410,1001420,73.5,58.800000000000004,88.2,110.25,161.70000000000002,264.6
230,1001410,1001422,83.1,66.48,99.71999999999998,124.64999999999999,182.82,299.15999999999997
231,1001410,1001424,94.5,75.60000000000001,113.39999999999999,141.75,207.9,340.2
232,1001410,1001426,113.1,90.48,135.72,169.64999999999998,248.82000000000002,407.15999999999997
233,1001410,1001428,128.9,103.12,154.68,193.35000000000002,283.58000000000004,464.04
234,1001410,1001430,137.5,110.0,165.0,206.25,302.5,495.0
235,1001410,1001432,146.5,117.2,175.79999999999998,219.75,322.3,527.4
236,1001410,1001434,154.4,123.52000000000001,185.28,231.60000000000002,339.68000000000006,555.84
237,1001410,1001436,158.4,126.72000000000001,190.08,237.60000000000002,348.48,570.24
238,1001410,1001436,158.4,126.72000000000001,190.08,237.60000000000002,348.48,570.24
239,1001410,1001438,167.4,133.92000000000002,200.88,251.10000000000002,368.28000000000003,602.64
240,1001410,1001438,167.4,133.92000000000002,200.88,251.10000000000002,368.28000000000003,602.64
241,1001410,1001440,177.4,141.92000000000002,212.88,266.1,390.28000000000003,638.64
242,1001410,1001442,181.3,145.04000000000002,217.56,271.95000000000005,398.86000000000007,652.6800000000001
243,1001410,1001488,185.8,148.64000000000001,222.96,278.70000000000005,408.76000000000005,668.8800000000001
244,1001410,1004356,189.8,151.84,227.76000000000002,284.70000000000005,417.56000000000006,683.2800000000001
245,1001410,1004354,191.8,153.44000000000003,230.16,287.70000000000005,421.96000000000004,690.48
246,1001410,1004355,193.8,155.04000000000002,232.56,290.70000000000005,426.36000000000007,697.6800000000001
247,1001410,1001444,194.5,155.60000000000002,233.39999999999998,291.75,427.90000000000003,700.2
248,1001410,1001446,201.1,160.88,241.32,301.65,442.42,723.96
249,1001410,1001448,210.7,168.56,252.83999999999997,316.04999999999995,463.54,758.52
250,1001410,1001450,226.39999999999998,181.12,271.67999999999995,339.59999999999997,498.08,815.04
251,1001410,1001452,236.29999999999998,189.04,283.55999999999995,354.45,519.86,850.68
252,1001410,1001454,247.6,198.08,297.12,371.4,544.72,891.36
253,1001410,1001456,261.2,208.96,313.44,391.79999999999995,574.64,940.3199999999999
254,1001410,1001458,270.09999999999997,216.07999999999998,324.11999999999995,405.15,594.22,972.3599999999999
255,1001410,1001460,275.2,220.16,330.23999999999995,412.79999999999995,605.44,990.72
256,1001410,1001460,275.2,220.16,330.23999999999995,412.79999999999995,605.44,990.72
257,1001410,1001461,288.0,230.4,345.59999999999997,432.0,633.6,1036.8
258,1001410,1001462,293.1,234.48000000000002,351.72,439.65000000000003,644.82,1055.16
259,1001410,1001464,319.8,255.84000000000003,383.76,479.70000000000005,703.5600000000001,1151.28
260,1001410,1001466,328.3,262.64000000000004,393.96,492.45000000000005,722.2600000000001,1181.88
261,1001410,1001468,339.0,271.2,406.8,508.5,745.8000000000001,1220.4
262,1001410,1001470,349.6,279.68,419.52000000000004,524.4000000000001,769.1200000000001,1258.5600000000002
263,1001410,1001437,0.0,0.0,0.0,0.0,0.0,0.0
264,1001412,1001400,94.29999999999998,75.43999999999998,113.15999999999998,141.45,207.45999999999998,339.47999999999996
265,1001412,1001402,84.6,67.67999999999999,101.52,126.89999999999999,186.12,304.56
266,1001412,1001404,64.4,51.52000000000001,77.28,96.60000000000001,141.68000000000004,231.84000000000003
267,1001412,1001406,48.4,38.72,58.08,72.6,106.48,174.24
268,1001412,1001408,26.7,21.36,32.04,40.05,58.74,96.12
269,1001412,1001410,15.6,12.48,18.72,23.4,34.32,56.16
270,1001412,1001414,18.2,14.56,21.84,27.299999999999997,40.04,65.52
271,1001412,1001416,31.4,25.12,37.68,47.099999999999994,69.08,113.03999999999999
272,1001412,1001418,45.0,36.0,54.0,67.5,99.00000000000001,162.0
273,1001412,1001420,57.9,46.32,69.47999999999999,86.85,127.38000000000001,208.44
274,1001412,1001422,67.5,54.0,81.0,101.25,148.5,243.0
275,1001412,1001424,78.9,63.120000000000005,94.68,118.35000000000001,173.58,284.04
276,1001412,1001426,97.5,78.0,117.0,146.25,214.50000000000003,351.0
277,1001412,1001428,113.3,90.64,135.95999999999998,169.95,249.26000000000002,407.88
278,1001412,1001430,121.89999999999999,97.52,146.27999999999997,182.85,268.18,438.84
279,1001412,1001432,130.89999999999998,104.71999999999998,157.07999999999996,196.34999999999997,287.97999999999996,471.23999999999995
280,1001412,1001434,138.79999999999998,111.03999999999999,166.55999999999997,208.2,305.36,499.67999999999995
281,1001412,1001436,142.79999999999998,114.24,171.35999999999999,214.2,314.15999999999997,514.0799999999999
282,1001412,1001436,142.79999999999998,114.24,171.35999999999999,214.2,314.15999999999997,514.0799999999999
283,1001412,1001438,151.79999999999998,121.44,182.15999999999997,227.7,333.96,546.4799999999999
284,1001412,1001438,151.79999999999998,121.44,182.15999999999997,227.7,333.96,546.4799999999999
285,1001412,1001440,161.79999999999998,129.44,194.15999999999997,242.7,355.96,582.4799999999999
286,1001412,1001442,165.7,132.56,198.83999999999997,248.54999999999998,364.54,596.52
287,1001412,1001488,170.2,136.16,204.23999999999998,255.29999999999998,374.44,612.72
288,1001412,1004356,174.2,139.35999999999999,209.04,261.29999999999995,383.24,627.12
289,1001412,1004354,176.2,140.96,211.43999999999997,264.29999999999995,387.64,634.3199999999999
290,1001412,1004355,178.2,142.56,213.83999999999997,267.29999999999995,392.04,641.52
291,1001412,1001444,178.89999999999998,143.11999999999998,214.67999999999998,268.34999999999997,393.58,644.04
292,1001412,1001446,185.49999999999997,148.39999999999998,222.59999999999997,278.24999999999994,408.09999999999997,667.8
293,1001412,1001448,195.09999999999997,156.07999999999998,234.11999999999995,292.65,429.21999999999997,702.3599999999999
294,1001412,1001450,210.79999999999995,168.64,252.95999999999992,316.19999999999993,463.75999999999993,758.8799999999999
295,1001412,1001452,220.69999999999996,176.55999999999997,264.8399999999999,331.04999999999995,485.53999999999996,794.5199999999999
296,1001412,1001454,231.99999999999997,185.6,278.4,347.99999999999994,510.4,835.1999999999999
297,1001412,1001456,245.59999999999997,196.48,294.71999999999997,368.4,540.3199999999999,884.1599999999999
298,1001412,1001458,254.49999999999997,203.6,305.4,381.74999999999994,559.9,916.1999999999999
299,1001412,1001460,259.59999999999997,207.67999999999998,311.5199999999999,389.4,571.12,934.56
300,1001412,1001460,259.59999999999997,207.67999999999998,311.5199999999999,389.4,571.12,934.56
301,1001412,1001461,272.4,217.92,326.87999999999994,408.59999999999997,599.28,980.64
302,1001412,1001462,277.5,222.0,333.0,416.25,610.5,999.0
303,1001412,1001464,304.2,243.36,365.03999999999996,456.29999999999995,669.24,1095.12
304,1001412,1001466,312.7,250.16,375.23999999999995,469.04999999999995,687.94,1125.72
305,1001412,1001468,323.4,258.71999999999997,388.08,485.09999999999997,711.48,1164.24
306,1001412,1001470,334.0,267.2,400.8,501.0,734.8000000000001,1202.4
307,1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0
308,1001414,1001400,112.49999999999999,90.0,134.99999999999997,168.74999999999997,247.5,404.99999999999994
309,1001414,1001402,102.8,82.24000000000001,123.35999999999999,154.2,226.16000000000003,370.08
310,1001414,1001404,82.60000000000001,66.08000000000001,99.12,123.9,181.72000000000003,297.36
